id,univ_type,univ_name,yr_lvl,acad_stat,course,pl_mod,gender,active,A_preference,reflective,R_preference,sensing,S_preference,intuitive,I_preference,visual,Vi_preference,verbal,Ve_preference,sequential,Se_preference,global,G_preference,LS,AR,SI,VV,SG,AR_pref,SI_pref,VV_pref,SG_pref,Learning Style Result,Detected Dimension,Teaching Strategies
632,1,earist,2,2,it,3,1,0,Not Prefer,9,High,0,Not Prefer,1,Low,9,High,0,Not Prefer,0,Not Prefer,1,Low,"0,9,0,1,9,0,0,1",2,2,1,2,High,Low,High,Low,AR,Processing,Independent Coding
633,1,earist,1,1,it,3,2,0,Not Prefer,1,Low,11,High,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,"0,1,11,0,5,0,7,0",2,1,1,1,Low,High,Moderate,Moderate,SI,Perception,Practical Lab
634,1,earist,1,1,it,3,2,0,Not Prefer,3,Low,1,Low,0,Not Prefer,0,Not Prefer,5,Moderate,3,Low,0,Not Prefer,"0,3,1,0,0,5,3,0",2,1,2,1,Low,Low,Moderate,Low,VV,Input,Reading and Explaining
635,1,earist,1,1,it,1,2,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,5,7,0,1,0,3,0",2,1,1,1,Moderate,Moderate,Low,Low,AR,Processing,Concept Mapping
636,1,earist,1,1,it,3,1,3,Low,0,Not Prefer,0,Not Prefer,3,Low,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"3,0,0,3,1,0,1,0",1,2,1,1,Low,Low,Low,Low,AR,Processing,Individual Learning
637,1,earist,1,1,it,3,1,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,"0,3,5,0,0,5,0,3",2,1,2,2,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
638,1,earist,1,1,it,3,1,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,1,Low,"5,0,0,1,0,3,0,1",1,2,2,2,Moderate,Low,Low,Low,AR,Processing,Hands-On Labs
639,1,earist,1,1,it,3,1,3,Low,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"3,0,3,0,5,0,0,1",1,1,1,2,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
640,1,earist,1,1,it,3,1,1,Low,0,Not Prefer,3,Low,0,Not Prefer,0,Not Prefer,1,Low,0,Not Prefer,1,Low,"1,0,3,0,0,1,0,1",1,1,2,2,Low,Low,Low,Low,AR,Processing,Individual Learning
641,1,earist,1,1,it,3,1,1,Low,0,Not Prefer,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,"1,0,0,1,5,0,7,0",1,2,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
642,1,earist,1,1,it,1,1,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"5,0,3,0,7,0,3,0",1,1,1,1,Moderate,Low,Moderate,Low,AR,Processing,Hands-On Labs
643,1,earist,1,1,it,1,1,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,5,5,0,7,0,1,0",2,1,1,1,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
644,1,earist,1,1,it,2,1,0,,0,,0,,0,,0,,0,,0,,0,,"0,0,0,0,0,0,0,0",0,0,0,0,,,,,,,
645,1,earist,1,1,it,1,1,0,Not Prefer,11,High,0,Not Prefer,9,High,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,11,0,9,5,0,0,1",2,2,1,2,High,High,Moderate,Low,AR,Processing,Independent Coding
646,1,earist,1,1,it,3,1,1,Low,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"1,0,1,0,3,0,5,0",1,1,1,1,Low,Low,Low,Moderate,SG,Understanding,Structured Outlines
647,1,earist,1,1,it,3,2,0,,0,,0,,0,,0,,0,,0,,0,,"0,0,0,0,0,0,0,0",0,0,0,0,,,,,,,
648,1,earist,1,1,it,2,1,0,,0,,0,,0,,0,,0,,0,,0,,"0,0,0,0,0,0,0,0",0,0,0,0,,,,,,,
649,1,earist,1,1,it,2,2,0,Not Prefer,3,Low,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"0,3,3,0,5,0,0,3",2,1,1,2,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
650,1,earist,1,1,it,3,1,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,1,Low,"0,3,0,5,0,3,0,1",2,2,2,2,Low,Moderate,Low,Low,SI,Perception,Coding Pattern
651,1,earist,1,1,it,2,1,1,Low,0,Not Prefer,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"1,0,0,3,5,0,5,0",1,2,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
652,1,earist,1,1,it,1,2,0,Not Prefer,1,Low,1,Low,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,1,1,0,3,0,1,0",2,1,1,1,Low,Low,Low,Low,AR,Processing,Group Coding
653,1,earist,1,1,it,2,1,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"0,3,5,0,3,0,5,0",2,1,1,1,Low,Moderate,Low,Moderate,SI,Perception,Step-by-step Coding
654,1,earist,1,1,it,3,1,5,Moderate,0,Not Prefer,0,Not Prefer,3,Low,9,High,0,Not Prefer,1,Low,0,Not Prefer,"5,0,0,3,9,0,1,0",1,2,1,1,Moderate,Low,High,Low,VV,Input,Interactive code
655,1,earist,1,1,it,1,2,0,Not Prefer,5,Moderate,9,High,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"0,5,9,0,5,0,3,0",2,1,1,1,Moderate,High,Moderate,Low,SI,Perception,Practical Lab
656,1,earist,1,1,it,1,1,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,3,Low,0,Not Prefer,0,Not Prefer,1,Low,"5,0,0,1,3,0,0,1",1,2,1,2,Moderate,Low,Low,Low,AR,Processing,Hands-On Labs
657,1,earist,1,1,it,3,2,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,1,5,0,5,0,1,0",2,1,1,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
658,1,earist,1,1,it,3,1,0,Not Prefer,3,Low,3,Low,0,Not Prefer,9,High,0,Not Prefer,0,Not Prefer,1,Low,"0,3,3,0,9,0,0,1",2,1,1,2,Low,Low,High,Low,VV,Input,Interactive code
659,1,earist,1,1,it,3,1,1,Low,0,Not Prefer,11,High,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"1,0,11,0,7,0,5,0",1,1,1,1,Low,High,Moderate,Moderate,SI,Perception,Practical Lab
660,1,earist,1,1,it,3,1,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,"0,3,0,1,0,5,5,0",2,2,2,1,Low,Low,Moderate,Moderate,VV,Input,Reading and Explaining
661,1,earist,1,1,it,3,1,7,Moderate,0,Not Prefer,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,"7,0,0,3,0,5,0,1",1,2,2,2,Moderate,Low,Moderate,Low,AR,Processing,Hands-On Labs
662,1,earist,1,1,it,3,2,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,5,7,0,1,0,1,0",2,1,1,1,Moderate,Moderate,Low,Low,AR,Processing,Concept Mapping
663,1,earist,1,1,it,3,2,3,Low,0,Not Prefer,3,Low,0,Not Prefer,0,Not Prefer,1,Low,0,Not Prefer,1,Low,"3,0,3,0,0,1,0,1",1,1,2,2,Low,Low,Low,Low,AR,Processing,Individual Learning
664,1,earist,1,1,it,3,1,0,,0,,0,,0,,0,,0,,0,,0,,"0,0,0,0,0,0,0,0",0,0,0,0,,,,,,,
665,1,earist,1,1,it,3,1,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,3,5,0,3,0,1,0",2,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
666,1,earist,1,1,it,1,1,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"1,0,7,0,5,0,0,1",1,1,1,2,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
667,1,earist,1,1,it,1,1,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,3,Low,0,Not Prefer,0,Not Prefer,1,Low,"5,0,1,0,3,0,0,1",1,1,1,2,Moderate,Low,Low,Low,AR,Processing,Hands-On Labs
668,1,earist,1,1,it,3,1,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,9,High,0,Not Prefer,1,Low,0,Not Prefer,"3,0,7,0,9,0,1,0",1,1,1,1,Low,Moderate,High,Low,VV,Input,Interactive code
669,1,earist,1,1,it,1,1,0,Not Prefer,1,Low,3,Low,0,Not Prefer,9,High,0,Not Prefer,5,Moderate,0,Not Prefer,"0,1,3,0,9,0,5,0",2,1,1,1,Low,Low,High,Moderate,VV,Input,Interactive code
670,1,earist,1,1,it,3,1,1,Low,0,Not Prefer,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,"1,0,0,5,0,5,0,3",1,2,2,2,Low,Moderate,Moderate,Low,SI,Perception,Coding Pattern
671,1,earist,1,1,it,1,2,3,Low,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,0,Not Prefer,1,Low,"3,0,3,0,3,0,0,1",1,1,1,2,Low,Low,Low,Low,AR,Processing,Individual Learning
672,1,earist,1,1,it,1,1,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,7,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"5,0,0,1,7,0,0,3",1,2,1,2,Moderate,Low,Moderate,Low,AR,Processing,Hands-On Labs
673,1,earist,1,1,it,1,1,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,9,High,0,Not Prefer,"0,5,7,0,1,0,9,0",2,1,1,1,Moderate,Moderate,Low,High,SG,Understanding,Detailed Plans
674,1,earist,1,1,it,2,1,5,Moderate,0,Not Prefer,11,High,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"5,0,11,0,5,0,0,3",1,1,1,2,Moderate,High,Moderate,Low,SI,Perception,Practical Lab
675,1,earist,1,1,it,1,1,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"3,0,7,0,7,0,0,3",1,1,1,2,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
676,1,earist,1,1,it,3,1,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,5,Moderate,"5,0,9,0,1,0,0,5",1,1,1,2,Moderate,High,Low,Moderate,SI,Perception,Practical Lab
677,1,earist,1,1,it,3,1,0,Not Prefer,1,Low,0,Not Prefer,3,Low,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,1,0,3,7,0,0,1",2,2,1,2,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
678,1,earist,1,1,it,3,1,0,Not Prefer,7,Moderate,1,Low,0,Not Prefer,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,"0,7,1,0,0,3,0,5",2,1,2,2,Moderate,Low,Low,Moderate,AR,Processing,Concept Mapping
679,1,earist,1,1,it,1,1,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"3,0,5,0,7,0,0,3",1,1,1,2,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
680,1,earist,1,1,it,3,1,3,Low,0,Not Prefer,0,Not Prefer,7,Moderate,3,Low,0,Not Prefer,3,Low,0,Not Prefer,"3,0,0,7,3,0,3,0",1,2,1,1,Low,Moderate,Low,Low,SI,Perception,Coding Pattern
681,1,earist,1,1,it,3,2,1,Low,0,Not Prefer,0,Not Prefer,1,Low,0,Not Prefer,3,Low,3,Low,0,Not Prefer,"1,0,0,1,0,3,3,0",1,2,2,1,Low,Low,Low,Low,AR,Processing,Individual Learning
682,1,earist,1,1,it,3,1,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,5,7,0,5,0,1,0",2,1,1,1,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
683,1,earist,1,1,it,3,1,0,Not Prefer,3,Low,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"0,3,1,0,5,0,0,3",2,1,1,2,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
684,1,earist,1,1,it,3,1,1,Low,0,Not Prefer,1,Low,0,Not Prefer,9,High,0,Not Prefer,1,Low,0,Not Prefer,"1,0,1,0,9,0,1,0",1,1,1,1,Low,Low,High,Low,VV,Input,Interactive code
685,1,earist,1,1,it,3,1,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"0,5,5,0,3,0,5,0",2,1,1,1,Moderate,Moderate,Low,Moderate,AR,Processing,Concept Mapping
686,1,earist,1,1,it,3,1,3,Low,0,Not Prefer,0,Not Prefer,3,Low,0,Not Prefer,1,Low,3,Low,0,Not Prefer,"3,0,0,3,0,1,3,0",1,2,2,1,Low,Low,Low,Low,AR,Processing,Individual Learning
687,1,earist,1,1,it,2,1,0,Not Prefer,3,Low,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,"0,3,3,0,7,0,7,0",2,1,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
688,1,earist,1,1,it,3,1,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"5,0,5,0,5,0,0,1",1,1,1,2,Moderate,Moderate,Moderate,Low,AR,Processing,Hands-On Labs
689,1,earist,1,1,it,3,1,0,Not Prefer,5,Moderate,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,5,7,0,5,0,0,1",2,1,1,2,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
690,1,earist,1,1,it,1,1,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,"1,0,5,0,3,0,3,0",1,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
691,1,earist,1,1,it,1,1,0,Not Prefer,7,Moderate,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,7,1,0,7,0,0,1",2,1,1,2,Moderate,Low,Moderate,Low,AR,Processing,Concept Mapping
692,1,earist,1,1,it,1,2,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,7,Moderate,"5,0,7,0,7,0,0,7",1,1,1,2,Moderate,Moderate,Moderate,Moderate,AR,Processing,Hands-On Labs
693,1,earist,1,1,it,3,1,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"1,0,5,0,5,0,1,0",1,1,1,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
694,1,earist,1,1,it,3,1,0,Not Prefer,9,High,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,9,7,0,1,0,1,0",2,1,1,1,High,Moderate,Low,Low,AR,Processing,Independent Coding
695,1,earist,1,1,it,1,2,0,Not Prefer,3,Low,1,Low,0,Not Prefer,9,High,0,Not Prefer,0,Not Prefer,5,Moderate,"0,3,1,0,9,0,0,5",2,1,1,2,Low,Low,High,Moderate,VV,Input,Interactive code
696,1,earist,1,1,it,3,1,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,0,Not Prefer,7,Moderate,0,Not Prefer,1,Low,"0,1,5,0,0,7,0,1",2,1,2,2,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
697,1,earist,1,1,it,3,1,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"1,0,5,0,7,0,0,1",1,1,1,2,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
698,1,earist,1,1,it,3,1,0,Not Prefer,3,Low,0,Not Prefer,7,Moderate,5,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"0,3,0,7,5,0,0,3",2,2,1,2,Low,Moderate,Moderate,Low,SI,Perception,Coding Pattern
699,1,earist,2,4,it,3,1,0,Not Prefer,3,Low,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"0,3,7,0,3,0,7,0",2,1,1,1,Low,Moderate,Low,Moderate,SI,Perception,Step-by-step Coding
700,1,earist,1,1,it,3,2,0,Not Prefer,3,Low,3,Low,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"0,3,3,0,3,0,5,0",2,1,1,1,Low,Low,Low,Moderate,SG,Understanding,Structured Outlines
701,1,earist,1,1,it,3,1,0,Not Prefer,7,Moderate,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"0,7,3,0,5,0,5,0",2,1,1,1,Moderate,Low,Moderate,Moderate,AR,Processing,Concept Mapping
702,1,earist,1,1,it,3,2,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,0,Not Prefer,1,Low,"7,0,3,0,3,0,0,1",1,1,1,2,Moderate,Low,Low,Low,AR,Processing,Hands-On Labs
703,1,earist,1,1,it,3,2,0,Not Prefer,3,Low,0,Not Prefer,1,Low,1,Low,0,Not Prefer,0,Not Prefer,1,Low,"0,3,0,1,1,0,0,1",2,2,1,2,Low,Low,Low,Low,AR,Processing,Group Coding
704,1,earist,1,1,it,3,1,0,Not Prefer,1,Low,1,Low,0,Not Prefer,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"0,1,1,0,1,0,7,0",2,1,1,1,Low,Low,Low,Moderate,SG,Understanding,Structured Outlines
705,1,earist,1,1,it,3,1,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"3,0,7,0,1,0,5,0",1,1,1,1,Low,Moderate,Low,Moderate,SI,Perception,Step-by-step Coding
706,1,earist,2,2,it,1,1,3,Low,0,Not Prefer,3,Low,0,Not Prefer,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"3,0,3,0,1,0,5,0",1,1,1,1,Low,Low,Low,Moderate,SG,Understanding,Structured Outlines
707,1,earist,1,1,it,3,2,0,Not Prefer,7,Moderate,5,Moderate,0,Not Prefer,0,Not Prefer,11,High,0,Not Prefer,5,Moderate,"0,7,5,0,0,11,0,5",2,1,2,2,Moderate,Moderate,High,Moderate,VV,Input,Written Code
708,1,earist,1,1,it,1,2,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,3,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,5,0,1,3,0,1,0",2,2,1,1,Moderate,Low,Low,Low,AR,Processing,Concept Mapping
709,1,earist,1,1,it,3,1,3,Low,0,Not Prefer,0,Not Prefer,1,Low,0,Not Prefer,1,Low,1,Low,0,Not Prefer,"3,0,0,1,0,1,1,0",1,2,2,1,Low,Low,Low,Low,AR,Processing,Individual Learning
710,1,earist,1,1,it,3,2,1,Low,0,Not Prefer,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"1,0,3,0,5,0,5,0",1,1,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
711,1,earist,1,1,it,1,1,1,Low,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,1,Low,1,Low,0,Not Prefer,"1,0,1,0,0,1,1,0",1,1,2,1,Low,Low,Low,Low,AR,Processing,Individual Learning
712,1,earist,1,1,it,1,1,7,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,11,High,0,Not Prefer,9,High,0,Not Prefer,"7,0,5,0,11,0,9,0",1,1,1,1,Moderate,Moderate,High,High,VV,Input,Interactive code
713,1,earist,1,1,it,3,1,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,5,5,0,7,0,0,1",2,1,1,2,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
714,1,earist,1,1,it,3,1,3,Low,0,Not Prefer,9,High,0,Not Prefer,3,Low,0,Not Prefer,9,High,0,Not Prefer,"3,0,9,0,3,0,9,0",1,1,1,1,Low,High,Low,High,SI,Perception,Practical Lab
715,1,earist,1,1,it,3,2,3,Low,0,Not Prefer,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"3,0,0,5,5,0,0,3",1,2,1,2,Low,Moderate,Moderate,Low,SI,Perception,Coding Pattern
716,1,earist,1,1,it,1,1,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,1,Low,"1,0,7,0,1,0,0,1",1,1,1,2,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
717,1,earist,1,1,it,3,1,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,3,Low,0,Not Prefer,"0,5,5,0,7,0,3,0",2,1,1,1,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
718,1,earist,1,1,it,3,1,1,Low,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,1,Low,1,Low,0,Not Prefer,"1,0,7,0,0,1,1,0",1,1,2,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
719,1,earist,1,1,it,3,1,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,"5,0,7,0,1,0,5,0",1,1,1,1,Moderate,Moderate,Low,Moderate,AR,Processing,Hands-On Labs
720,1,earist,1,1,it,1,1,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,7,Moderate,0,Not Prefer,"5,0,5,0,9,0,7,0",1,1,1,1,Moderate,Moderate,High,Moderate,VV,Input,Interactive code
721,1,earist,1,1,it,1,1,1,Low,0,Not Prefer,9,High,0,Not Prefer,3,Low,0,Not Prefer,7,Moderate,0,Not Prefer,"1,0,9,0,3,0,7,0",1,1,1,1,Low,High,Low,Moderate,SI,Perception,Practical Lab
722,1,earist,1,1,it,3,1,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,1,Low,0,Not Prefer,"0,3,5,0,1,0,1,0",2,1,1,1,Low,Moderate,Low,Low,SI,Perception,Step-by-step Coding
723,1,earist,1,1,it,3,2,1,Low,0,Not Prefer,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"1,0,1,0,5,0,5,0",1,1,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
724,1,earist,1,1,it,1,1,0,Not Prefer,5,Moderate,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,0,Not Prefer,3,Low,"0,5,5,0,7,0,0,3",2,1,1,2,Moderate,Moderate,Moderate,Low,AR,Processing,Concept Mapping
725,1,earist,1,1,it,3,1,0,Not Prefer,1,Low,1,Low,0,Not Prefer,5,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"0,1,1,0,5,0,1,0",2,1,1,1,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
726,1,earist,1,1,it,1,1,1,Low,0,Not Prefer,1,Low,0,Not Prefer,0,Not Prefer,3,Low,0,Not Prefer,1,Low,"1,0,1,0,0,3,0,1",1,1,2,2,Low,Low,Low,Low,AR,Processing,Individual Learning
727,1,PUP,2,1,cs,1,1,3,Low,0,Not Prefer,0,Not Prefer,5,Moderate,11,High,0,Not Prefer,0,Not Prefer,7,Moderate,"3,0,0,5,11,0,0,7",1,2,1,2,Low,Moderate,High,Moderate,VV,Input,Interactive code
728,1,PUP,2,1,cs,3,2,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,9,High,0,Not Prefer,0,Not Prefer,3,Low,"3,0,5,0,9,0,0,3",1,1,1,2,Low,Moderate,High,Low,VV,Input,Interactive code
729,1,PUP,2,1,cs,1,1,1,Low,0,Not Prefer,0,Not Prefer,1,Low,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,"1,0,0,1,5,0,7,0",1,2,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
730,1,PUP,2,1,cs,1,2,0,Not Prefer,3,Low,0,Not Prefer,3,Low,5,Moderate,0,Not Prefer,0,Not Prefer,1,Low,"0,3,0,3,5,0,0,1",2,2,1,2,Low,Low,Moderate,Low,VV,Input,Visual Code Flowcharts
731,1,PUP,2,1,cs,3,2,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,7,Moderate,0,Not Prefer,1,Low,0,Not Prefer,"3,0,5,0,7,0,1,0",1,1,1,1,Low,Moderate,Moderate,Low,SI,Perception,Step-by-step Coding
732,1,PUP,2,1,cs,3,2,0,Not Prefer,7,Moderate,5,Moderate,0,Not Prefer,3,Low,0,Not Prefer,3,Low,0,Not Prefer,"0,7,5,0,3,0,3,0",2,1,1,1,Moderate,Moderate,Low,Low,AR,Processing,Concept Mapping
733,1,PUP,2,1,cs,1,1,0,Not Prefer,1,Low,3,Low,0,Not Prefer,5,Moderate,0,Not Prefer,5,Moderate,0,Not Prefer,"0,1,3,0,5,0,5,0",2,1,1,1,Low,Low,Moderate,Moderate,VV,Input,Visual Code Flowcharts
